workerid,proliferate.condition,confidence,continuation,dispute,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
936,condition1,3,"Late one night, Joanne hears noises coming from another room in her home and believes that a burglar has broken in. From her bedroom, she calls the police, who make a forced entry into her home to assess the situation. It turns out that the noises Joanne heard were indeed from a burglar, whom the police promptly arrest. Joanne files a claim with her insurance company for the damage caused by the forced entry.",False,"Joanne's home insurance covers ""Emergency Damages,"" defined as <b>""loss or damage to the contents of the policyholder's home caused when first responders force an entry into the policyholder's home because of an emergency or perceived emergency involving the policyholder.""</b>",yes,Emergency Damage,80,3,60351,Emergency Damage I,unambiguous_covered,2,28,Yes,"I think that one lady's policy covered some of the damage because some of it was caused by the police's forced entry and some of it was caused by the burglar, which it looked like it didn't cover. ",1,1,Female,English,0,No,White,Chrome,Windows,1024,1280,3.1555833333333334,
936,condition1,3,"One day, Steve is involved in a minor accident. His favorite guitar, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage.",False,"Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b>",no,Vehicle Damage,90,4,26059,Vehicle Damage III,unambiguous_uncovered,2,28,Yes,"I think that one lady's policy covered some of the damage because some of it was caused by the police's forced entry and some of it was caused by the burglar, which it looked like it didn't cover. ",1,1,Female,English,0,No,White,Chrome,Windows,1024,1280,3.1555833333333334,
936,condition1,3,"Jett discovers that his house's water pressure is very low, and he calls an inspector to survey what may be the issue. Floorboards have to be removed to access the piping. It is then discovered that the water pipes have cracked over time due to long-term wear, an issue which could have been resolved by the previous inspector. Jett files a claim with his insurance company for the damage.",False,"Jett has insurance that covers ""Trace and Access"", defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables, pipes, underground drain pipes or tanks providing services to and from your home.""</b>",yes,Trace and Access,90,5,23969,Trace and Access II,controversial,2,28,Yes,"I think that one lady's policy covered some of the damage because some of it was caused by the police's forced entry and some of it was caused by the burglar, which it looked like it didn't cover. ",1,1,Female,English,0,No,White,Chrome,Windows,1024,1280,3.1555833333333334,
796,condition1,4,"Dillon, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures an unfamiliar man breaking into his car and driving away. Dillon files a claim with his insurance company for the loss.",False,"Dillon's car insurance policy includes coverage for ""Vehicle Theft,"" which excludes <b>""loss or damage caused by theft or attempted theft if your car was taken by a member of your family or household, or taken by an employee or ex-employee.""</b>",no,Vehicle Theft,90,3,49351,Vehicle Theft V,unambiguous_covered,1,25,Yes,,1,2,Female,English,0,No,White,Chrome,Windows,768,1366,13.30715,
796,condition1,4,"One day, a hail storm hits Rick's house and causes damage to the plants on his balcony. Many plants lost leaves and some were completely covered in ice, causing them to die. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",no,Hail Damage,100,4,58128,Hail Damage,unambiguous_uncovered,1,25,Yes,,1,2,Female,English,0,No,White,Chrome,Windows,768,1366,13.30715,
796,condition1,4,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.",False,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,95,5,29588,Storm Damage and Maintenance II,controversial,1,25,Yes,,1,2,Female,English,0,No,White,Chrome,Windows,768,1366,13.30715,
867,condition1,2,"Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.",False,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",no,Escape of Oil,66,3,37371,Escape of Oil II,controversial,0,42,Yes,,3,1,Female,English,0,no,White,Firefox,Windows,1080,1920,3.6028,
867,condition1,3,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his neighborhood's power plant, causing a power outage. Cam goes to his attic with a candle to reset the circuit breaker, but he drops the candle and starts a fire so large that almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage.",False,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",no,Storm Damage and Maintenance,89,4,70073,Storm Damage and Maintenance II,unambiguous_uncovered,0,42,Yes,,3,1,Female,English,0,no,White,Firefox,Windows,1080,1920,3.6028,
867,condition1,3,"One day, a hail storm hits Rick's house and causes damage to his roof's clay shingles. Many shingles were chipped and some even developed large cracks, causing the roof to leak. Rick files a claim with his insurance company for the damage.",False,"Rick's home insurance policy includes coverage for ""Hail Damage,"" defined as <b>""damage from hail of such intensity that it causes damage to hard surfaces or breaks glass.""</b>",yes,Hail Damage,91,5,29545,Hail Damage,unambiguous_covered,0,42,Yes,,3,1,Female,English,0,no,White,Firefox,Windows,1080,1920,3.6028,
829,condition1,1,"One day, a lightning storm passes through Cam's neighborhood and lightning hits his street's power line, causing a power surge. The power surge causes the space heater in Cam's attic to catch fire, and almost all of his roof burns before firefighters manage to extinguish it. Cam files a claim with his insurance company for the damage. However, the insurance company denies Cam's claim, arguing that the damage is not covered.",True,"Cam's home insurance policy includes coverage for ""Storm Damage,"" defined as <b>""damage caused by a storm.""</b>",yes,Storm Damage,44,3,32596,Storm Damage and Maintenance II,controversial,0,35,Yes,,3,2,Male,English,1,No,White,Chrome,Linux,760,360,2.4408,
829,condition1,3,"Mariam has a portable oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage. However, the insurance company denies Mariam's claim, arguing that the damage is not covered.",True,"Mariam has insurance that covers home damage from ""Escape of Oil"", defined as <b>""oil leaking from a fixed oil-fired heating installation.""</b>",no,Escape of Oil,20,4,35471,Escape of Oil II,unambiguous_uncovered,0,35,Yes,,3,2,Male,English,1,No,White,Chrome,Linux,760,360,2.4408,
829,condition1,3,"Gwen travels in her SUV to the grocery store. She has a relatively simple drive to the store with no incident. When Gwen is at the store, she gets her items and begins to check out. However, when she is reentering her vehicle, a dodge ram hits her door and injures her hand. Gwen files a claim with her insurance company for the damages. However, the insurance company denies Gwen's claim, arguing that the damages are not covered.",True,"Gwen's car insurance policy includes coverage for ""Personal Accident,"" defined as <b>""you or any other person in your car who is accidentally injured while traveling in your car, whilst in the United States and this injury alone results within three calendar months in loss of, or permanent and total loss of use of, one or more limbs at or above the elbow or knee.""</b>",no,Personal Accident,15,5,32141,Personal Accident I,unambiguous_covered,0,35,Yes,,3,2,Male,English,1,No,White,Chrome,Linux,760,360,2.4408,
