workerid,proliferate.condition,confidence,continuation,header,individual_judgment,item,population_judgment,slide_number_in_experiment,time,title,version,subject_information.affiliation,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,subject_information.legaltraining,subject_information.problems,subject_information.race,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
976,condition1,3,"James is about to head out for work when he realizes he needs to clean out his car since he'll be taking some colleagues to lunch. He removes his child's car seat and places it on the trunk of the car. James forgets about the car seat and begins to drive away with it still on his car. Shortly thereafter, he gets into an accident. The car seat is severely damaged in the crash. James files a claim with his insurance company for the damage. ","James' car insurance policy includes coverage for ""Vehicle Damage,"" defined as  <b>""damage to the policy holder's 1) car; or 2) car accessories, including children's car seats (while in or on the car)."" </b>",no,Vehicle Damage,50,5,47295,Vehicle Damage V,controversial,4,34,Yes,,3,1,Female,English,1,No,White,Chrome,Windows,912,1368,3.140833333333333,
2181,condition1,2,"Tom's house is located near a large lake. One day, strong winds in excess of 55mph blow across the lake while Tom is working on his roof, but it's a loud and surprising ring from his cell phone that causes him to drop his heavy toolbox and thereby damage the roof. Tom files a claim with his insurance company for the damage. ","Tom's home insurance policy includes coverage for ""Wind Damage,"" defined as <b>""damage from wind speeds with gusts of at least 55 mph.""</b>",yes,Wind Damage,70,3,71367,Wind Damage,unambiguous_uncovered,6,37,Yes,,2,2,Female,English,0,,White,Chrome,Windows,864,1536,4.812783333333333,
2181,condition1,3,"Vivian lives alone in a single-family house in the suburbs. She decides to take a vacation abroad, and her house is completely vacant while she's away. While abroad, her house suffers from an electrical short circuit that causes a severe fire, damaging nearly the entire home. Vivian files a claim with her insurance company for the damages. ","Vivian has home insurance for ""Loss and Accidental Damage,"" which only applies if the damage occurs <b>""while temporarily away from home anywhere in the world.""</b>",yes,Loss and Accidental Damage,80,4,44720,Loss and Accidental Damage,unambiguous_covered,6,37,Yes,,2,2,Female,English,0,,White,Chrome,Windows,864,1536,4.812783333333333,
2181,condition1,2,"Justin, a skilled plumber, is repairing his leaky kitchen sink when he inadvertently punctures a pipe that leads to the kitchen. In order to access and repair the damaged pipe, Justin has to tear out drywall and tear up floorboards. He files a claim with his insurance company for the damage. ","Justin has insurance that covers ""Trace and Access,"" defined as <b>""necessary and reasonable costs that you incur in locating and fixing accidental damage to cables or pipes in your home.""</b>",cantdecide,Trace and Access,50,5,22854,Trace and Access I,controversial,6,37,Yes,,2,2,Female,English,0,,White,Chrome,Windows,864,1536,4.812783333333333,
2107,condition1,2,"Ahmad drives a convertible Porsche and parks his car one day in an outdoor parking lot. While his car is parked in the lot, a baseball from a nearby little league game hits his car's front windshield. When he returns, he discovers the baseball on his windshield, which has been shattered beyond repair. Ahmad files a claim with his insurance company for the damage.","Ahmad's car insurance policy includes coverage for ""Vehicle Glass"" damage, defined as <b>""broken glass in the car's windows or windshield.""</b>",no,Vehicle Glass,60,3,54959,Vehicle Glass I,unambiguous_covered,4,48,Yes,,2,2,Male,English,0,no,White,Chrome,Windows,1080,1920,2.8727833333333335,
2107,condition1,1,"As part of his bakery business, Peter owns a van which he uses to make local deliveries. One day, Peter realizes he has lost the key to the van. Replacing the key costs Peter hundreds of dollars. Peter files a claim with his insurance company for his losses.","Peter has insurance that covers ""Loss or Damage to a Goods Carrying Vehicle,"" which includes <b>""key replacement in the case of theft.""</b>",no,Loss or Damage to a Goods Carrying Vehicle,75,4,45323,Goods Carrying Vehicle: Loss or Damage to Vehicle,unambiguous_uncovered,4,48,Yes,,2,2,Male,English,0,no,White,Chrome,Windows,1080,1920,2.8727833333333335,
2107,condition1,1,"One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.","Margot has home insurance that covers ""Garden Plants"" damage, defined as <b>""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""</b>",yes,Garden Plants,50,5,30714,Garden Plants II,controversial,4,48,Yes,,2,2,Male,English,0,no,White,Chrome,Windows,1080,1920,2.8727833333333335,
986,condition1,3,"One day, Steve is involved in a minor accident. His tablet computer, which he uses for navigation and which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",yes,Vehicle Damage,80,3,509537,Vehicle Damage III,controversial,0,29,Yes,,4,1,Female,English,0,,White,Chrome,Windows,1080,1920,38.3871,
986,condition1,2,"One day, Ken parks his car next to his home, and while he is out on a jog his neighbor's home catches fire. The fire spreads to Ken's car, which is subsequently destroyed in the blaze. Ken files a claim with his insurance company for the damage. ","Ken's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>""loss or damage to the policy holder's car as a result of fire, lightning or explosion.""</b>",yes,Vehicle Fire,60,4,19094,Vehicle Fire III,unambiguous_covered,0,29,Yes,,4,1,Female,English,0,,White,Chrome,Windows,1080,1920,38.3871,
986,condition1,3,"Denise is moving to a new home on the other side of town. She rents a truck and decides she will move her own belongings out of her current home. During the move, her truck is involved in a minor accident that damages several pieces of her furniture and other belongings. Denise files a claim with her insurance company for the damage to her belongings. ","Denise's insurance covers damage from ""House Removal,"" defined as <b>""damage to belongings caused while being removed by professional removal contractors from the home.""</b>",yes,House Removal,85,5,1751065,House Removal I,unambiguous_uncovered,0,29,Yes,,4,1,Female,English,0,,White,Chrome,Windows,1080,1920,38.3871,
2273,condition1,1,"One day, Gene parks his car next to his home and leaves behind his smartphone, which catches fire later that day due to a defect. Gene notices and manages to extinguish the fire before it totals the car, but not before the fire spreads to a portable Bluetooth speaker that Gene left next to the phone. Gene files a claim with his insurance company for the loss. ","Gene's car insurance policy includes coverage for ""Vehicle Fire,"" defined as <b>loss or damage as a result of fire to the policy holder's car or audio equipment (while in or on the car).""</b>",yes,Vehicle Fire,80,3,42314,Vehicle Fire II,controversial,0,61,,,3,0,Male,English,0,no,White,Chrome,Windows,720,1280,2.526566666666666,
2273,condition1,1,"One day, Steve is involved in a minor accident. His GPS navigation system, which was in the car at the time, was damaged. Steve files a claim with his insurance company for the damage. ","Steve's car insurance policy includes coverage for ""Vehicle Damage,"" defined as <b>""loss or damage to the policy holder's 1) car; or 2) car accessories (while in or on the car)."" </b> ",no,Vehicle Damage,50,4,26073,Vehicle Damage III,unambiguous_covered,0,61,,,3,0,Male,English,0,no,White,Chrome,Windows,720,1280,2.526566666666666,
2273,condition1,1,"Jason is a successful car salesman. One day, while Jason is at home, hackers manage to infiltrate the computer network at Jason's car dealership. The hackers steal Jason's social security number and open a number of fraudulent lines of credit in his name. To resolve the fraud, Jason must spend thousands of dollars in legal fees. Jason files a claim with his insurance company for his losses. ","Jason has insurance coverage against loss and damage from ""Identity Theft,"" which excludes <b>""identity theft connected with the policyholder's business.""</b>",no,Identity Theft,75,5,41338,Identity Theft I,unambiguous_uncovered,0,61,,,3,0,Male,English,0,no,White,Chrome,Windows,720,1280,2.526566666666666,
1428,condition1,4,"Hunter, who lives alone, goes on vacation and leaves his car in his home garage. However, surveillance footage captures a masked assailant breaking into his car and stealing Hunter's very high-end seat covers. Hunter files a claim with his insurance company for the loss. ","Hunter's car insurance policy includes coverage for ""Vehicle Theft,"" defined as <b>loss or damage as a result of theft to the policy holder's car or car accessories (while in or on the car).""</b>",yes,Vehicle Theft,92,3,41049,Vehicle Theft IV,unambiguous_covered,0,32,Yes,,3,2,Male,English,0,No,White,Chrome,Windows,900,1600,2.923583333333333,
